MCLENNAN	0 of 92 precinct reporting	47,829	59,543	31,319	36,688	910	1,297	177	243	0	0	69	94	1	1	1	1	1	1	3	4	0	0	0	0	0	0	97,872	149,461	65.48%
MCMULLEN	0 of 5 precinct reporting	337	460	27	53	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	706	73.09%
MADISON	0 of 5 precinct reporting	3,436	4,169	914	1,088	21	30	9	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,298	7,822	67.73%
MARION	0 of 10 precinct reporting	2,612	3,470	1,083	1,339	28	47	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,864	7,596	64.03%
MARTIN	0 of 6 precinct reporting	1,483	1,857	217	288	9	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,160	3,467	62.30%
MASON	0 of 5 precinct reporting	1,657	1,991	407	457	15	19	2	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,474	3,168	78.09%
MATAGORDA	0 of 19 precinct reporting	7,785	9,845	3,070	3,733	79	115	26	33	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,727	22,026	62.32%
MAVERICK	0 of 14 precinct reporting	4,782	6,881	6,512	8,332	54	73	43	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15,346	33,050	46.43%
MEDINA	0 of 8 precinct reporting	13,845	15,642	5,969	6,773	144	184	40	45	0	0	7	8	0	0	0	0	3	3	0	0	1	1	0	0	1	1	22,657	33,763	67.11%
MENARD	0 of 7 precinct reporting	635	823	161	197	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,028	1,469	69.98%
MIDLAND	0 of 45 precinct reporting	38,777	45,624	10,562	12,329	588	777	103	126	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	58,859	90,392	65.12%
MILAM	0 of 12 precinct reporting	6,756	7,984	2,116	2,496	54	72	15	24	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,578	15,838	66.79%
MILLS	0 of 8 precinct reporting	1,714	2,217	228	271	9	15	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,505	3,429	73.05%
MITCHELL	0 of 7 precinct reporting	1,591	2,170	294	397	8	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,579	4,524	57.01%
MONTAGUE	0 of 16 precinct reporting	7,020	8,615	938	1,097	64	78	20	24	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,819	14,001	70.13%
MONTGOMERY	0 of 101 precinct reporting	167,916	193,382	65,973	74,377	2,407	3,166	405	526	2	2	47	54	4	4	0	0	18	28	2	2	0	0	0	0	2	2	271,543	370,060	73.38%
MOORE	0 of 8 precinct reporting	3,153	4,359	568	1,062	32	66	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,508	9,995	55.11%
MORRIS	0 of 9 precinct reporting	2,805	3,872	1,300	1,669	20	36	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,587	8,583	65.09%
MOTLEY	0 of 7 precinct reporting	408	604	34	46	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	859	75.90%
NACOGDOCHES	0 of 26 precinct reporting	14,155	17,378	7,964	9,000	222	302	67	83	0	0	14	19	0	0	0	0	1	1	1	1	0	0	0	1	0	0	26,785	38,786	69.06%
NAVARRO	0 of 30 precinct reporting	10,045	13,800	3,876	5,101	105	167	32	53	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19,123	29,959	63.83%
NEWTON	0 of 23 precinct reporting	3,220	4,882	838	1,173	19	34	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,094	9,400	64.83%
NOLAN	0 of 10 precinct reporting	2,690	4,131	840	1,162	28	53	7	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,357	8,871	60.39%
NUECES	0 of 128 precinct reporting	55,828	64,617	54,080	60,925	1,102	1,404	275	368	0	0	6	6	0	0	0	0	1	1	1	1	0	0	0	0	0	0	127,322	211,652	60.16%
OCHILTREE	0 of 5 precinct reporting	2,007	2,812	204	302	28	37	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3,156	5,192	60.79%
OLDHAM	0 of 8 precinct reporting	578	917	40	81	5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,009	1,425	70.81%
ORANGE	0 of 35 precinct reporting	24,660	29,186	5,490	6,357	289	376	42	51	0	0	2	4	1	1	1	1	0	0	5	5	4	4	5	5	4	4	35,994	54,442	66.11%
PALO PINTO	0 of 28 precinct reporting	7,709	10,179	1,818	2,178	64	101	19	27	1	1	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	12,489	18,946	65.92%
PANOLA	0 of 20 precinct reporting	6,522	9,326	1,526	2,057	37	57	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11,451	16,808	68.13%
PARKER	0 of 44 precinct reporting	53,197	62,045	11,353	13,017	678	880	122	158	0	0	18	21	1	1	0	0	4	4	0	0	0	0	0	1	1	1	76,128	103,999	73.20%
PARMER	0 of 10 precinct reporting	1,103	2,135	207	488	6	23	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,650	4,537	58.41%
PECOS	0 of 10 precinct reporting	2,635	3,215	1,188	1,382	36	50	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,668	8,323	56.09%
POLK	0 of 22 precinct reporting	15,594	18,573	4,681	5,387	137	171	39	50	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24,186	40,520	59.69%
POTTER	0 of 25 precinct reporting	18,532	22,820	8,029	9,921	317	454	88	126	0	0	7	9	0	0	1	1	2	2	2	4	0	0	0	0	0	0	33,337	57,736	57.74%
PRESIDIO	0 of 8 precinct reporting	532	721	1,249	1,463	17	21	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,217	4,789	46.29%
RAINS	0 of 9 precinct reporting	4,289	5,155	711	842	27	43	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,053	8,320	72.75%
RANDALL	0 of 23 precinct reporting	44,301	50,796	11,220	12,802	688	910	95	129	0	0	20	26	0	0	1	1	5	6	1	1	0	0	2	2	0	1	64,674	93,313	69.31%
REAGAN	0 of 5 precinct reporting	753	942	142	172	4	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,124	1,879	59.82%
REAL	0 of 6 precinct reporting	1,353	1,643	271	320	10	14	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,982	2,702	73.35%
RED RIVER	0 of 20 precinct reporting	3,232	4,517	1,009	1,246	21	36	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,806	8,489	68.39%
REEVES	0 of 12 precinct reporting	1,583	2,254	1,130	1,395	18	30	6	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,689	7,558	48.81%
REFUGIO	0 of 11 precinct reporting	1,669	2,210	832	1,108	15	26	15	21	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3,366	5,007	67.23%
ROBERTS	0 of 5 precinct reporting	351	529	10	17	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	680	80.88%
ROBERTSON	0 of 16 precinct reporting	4,600	5,646	1,899	2,374	50	66	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,099	11,844	68.38%
ROCKWALL	0 of 18 precinct reporting	32,947	36,726	14,989	16,412	500	611	100	121	0	0	19	19	0	0	0	0	1	1	0	0	0	0	0	0	1	1	53,891	71,102	75.79%
RUNNELS	0 of 11 precinct reporting	2,792	3,807	407	552	23	39	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,409	7,025	62.76%
RUSK	0 of 23 precinct reporting	12,398	16,534	3,682	4,629	99	155	28	50	0	0	3	7	0	0	0	0	0	0	0	0	0	1	0	0	1	1	21,377	32,388	66.00%
SABINE	0 of 9 precinct reporting	3,757	4,784	542	669	19	27	5	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,491	8,050	68.21%
SAN AUGUSTINE	0 of 12 precinct reporting	2,126	3,007	798	980	8	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,002	6,108	65.52%
SAN JACINTO	0 of 12 precinct reporting	8,347	10,161	1,970	2,337	73	101	29	39	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,640	18,969	66.64%
SAN PATRICIO	0 of 26 precinct reporting	14,013	16,516	7,681	8,988	225	291	73	93	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25,891	43,248	59.87%
SAN SABA	0 of 4 precinct reporting	1,638	2,308	225	287	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,602	3,776	68.91%
SCHLEICHER	0 of 5 precinct reporting	740	940	165	211	3	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,159	1,709	67.82%
SCURRY	0 of 12 precinct reporting	3,947	4,983	649	818	34	53	11	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,870	9,489	61.86%
SHACKELFORD	0 of 8 precinct reporting	1,145	1,484	99	130	3	10	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,628	2,320	70.17%
SHELBY	0 of 15 precinct reporting	5,401	7,975	1,557	2,068	23	37	2	4	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	10,087	15,570	64.78%
SHERMAN	0 of 5 precinct reporting	601	886	74	91	6	9	3	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	1,520	65.26%
SMITH	0 of 74 precinct reporting	60,622	69,080	25,976	29,615	843	1,126	197	254	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100,089	146,149	68.48%
SOMERVELL	0 of 4 precinct reporting	3,545	4,105	672	768	39	56	9	10	0	0	5	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4,947	6,712	73.70%
STARR	0 of 10 precinct reporting	6,538	8,247	7,660	9,123	75	92	56	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,525	34,050	51.47%
STEPHENS	0 of 9 precinct reporting	2,678	3,385	331	397	8	16	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,800	5,672	67.00%
STERLING	0 of 4 precinct reporting	445	584	36	51	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	939	68.05%
STONEWALL	0 of 4 precinct reporting	452	615	91	116	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	953	77.23%
SUTTON	0 of 5 precinct reporting	1,053	1,222	273	322	4	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,557	2,449	63.58%
SWISHER	0 of 9 precinct reporting	1,385	1,845	357	478	14	22	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,355	3,941	59.76%
TARRANT	0 of 730 precinct reporting	357,997	409,741	364,873	411,567	8,067	10,368	1,972	2,617	0	0	259	311	14	14	1	1	38	46	24	28	1	2	0	0	2	2	834,697	1,212,524	68.84%
TAYLOR	0 of 35 precinct reporting	32,345	39,547	12,541	14,588	598	827	115	150	1	2	14	17	1	1	0	0	0	0	1	1	0	0	1	1	1	1	55,135	83,696	65.88%
TERRELL	0 of 5 precinct reporting	258	334	100	119	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	673	68.05%
TERRY	0 of 8 precinct reporting	2,257	2,812	596	757	23	33	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,612	6,589	54.82%
THROCKMORTON	0 of 6 precinct reporting	484	806	53	82	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	1,216	73.52%
TITUS	0 of 19 precinct reporting	5,947	7,570	2,206	2,856	65	94	10	19	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	10,541	17,666	59.67%
TOM GREEN	0 of 35 precinct reporting	23,447	32,313	9,743	12,239	329	546	51	96	0	0	4	10	0	0	0	0	4	4	0	0	2	2	0	0	0	0	45,210	70,086	64.51%
TRAVIS	0 of 248 precinct reporting	141,751	161,337	407,737	435,860	7,224	8,905	1,698	2,094	2	6	216	253	9	9	4	4	14	14	66	78	2	4	6	7	3	4	608,575	854,577	71.21%
TRINITY	0 of 20 precinct reporting	4,281	5,579	1,027	1,323	17	25	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,938	11,541	60.12%
TYLER	0 of 18 precinct reporting	5,639	8,194	1,101	1,403	26	52	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,660	14,556	66.36%
UPSHUR	0 of 22 precinct reporting	12,781	15,809	2,452	2,877	105	179	15	22	0	0	3	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	18,892	28,619	66.01%
UPTON	0 of 5 precinct reporting	912	1,178	138	170	10	13	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,368	2,207	61.98%
UVALDE	0 of 14 precinct reporting	4,675	6,174	3,471	4,073	46	66	21	29	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	10,344	17,420	59.38%
VAL VERDE	0 of 17 precinct reporting	6,858	8,284	5,830	6,771	140	170	35	47	0	0	4	4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	15,280	28,927	52.82%
VAN ZANDT	0 of 19 precinct reporting	14,767	22,270	2,484	3,516	96	175	31	33	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26,029	38,965	66.80%
VICTORIA	0 of 35 precinct reporting	18,883	23,358	8,744	10,380	231	339	74	103	0	0	3	5	2	2	0	0	0	0	1	1	0	0	0	0	0	0	34,188	56,612	60.39%
WALKER	0 of 17 precinct reporting	12,520	15,375	6,682	7,884	197	287	46	63	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	23,612	35,038	67.39%
WALLER	0 of 21 precinct reporting	12,136	14,260	6,947	8,191	145	201	64	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22,734	35,116	64.74%
WARD	0 of 9 precinct reporting	2,512	3,241	578	764	18	29	22	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,060	6,880	59.01%
WASHINGTON	0 of 22 precinct reporting	10,711	12,959	3,666	4,261	121	178	12	20	0	0	4	5	2	2	0	0	2	2	0	0	0	0	0	0	0	0	17,427	23,947	72.77%
WEBB	0 of 70 precinct reporting	19,424	25,898	33,454	41,820	312	446	167	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68,397	137,840	49.62%
WHARTON	0 of 13 precinct reporting	10,449	11,926	3,981	4,694	85	105	29	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16,761	25,697	65.23%
WHEELER	0 of 11 precinct reporting	1,510	2,159	129	168	3	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,337	3,514	66.51%
WICHITA	0 of 62 precinct reporting	26,483	32,069	10,927	13,161	485	675	90	125	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46,040	83,575	55.09%
WILBARGER	0 of 5 precinct reporting	2,938	3,524	779	956	23	33	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,524	8,196	55.20%
WILLACY	0 of 17 precinct reporting	1,420	2,441	2,127	3,108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,549	12,804	43.34%
WILLIAMSON	0 of 58 precinct reporting	123,803	139,729	132,612	143,795	4,048	4,998	637	790	1	1	135	164	9	10	1	1	34	38	19	23	1	1	2	2	3	3	289,555	376,672	76.87%
WILSON	0 of 17 precinct reporting	15,246	18,463	5,486	6,350	124	151	30	39	0	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	25,013	35,036	71.39%
WINKLER	0 of 6 precinct reporting	1,197	1,753	262	358	9	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,126	4,013	52.98%
WISE	0 of 26 precinct reporting	22,874	27,032	4,284	4,973	231	310	31	47	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32,365	45,643	70.91%
WOOD	0 of 14 precinct reporting	16,255	19,049	3,134	3,509	126	175	33	40	0	0	0	0	0	0	1	1	2	3	1	1	1	1	0	0	0	0	22,779	32,382	70.34%
YOAKUM	0 of 7 precinct reporting	1,797	2,174	309	420	21	31	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,631	4,407	59.70%
YOUNG	0 of 10 precinct reporting	6,116	7,110	894	1,034	63	76	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	8,239	11,769	70.01%
ZAPATA	0 of 8 precinct reporting	1,192	2,033	1,239	1,826	9	11	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,874	8,257	46.92%
ZAVALA	0 of 6 precinct reporting	841	1,490	2,117	2,864	5	13	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,379	8,066	54.29%
